Price,Address,City,State,ZipCode,Beds,Baths,Sqft,Acres
114900,5-6-234 DIPPING VAT ROAD,HUNTSVILLE,TX,77340,0,0,0,1.5
165000,45 ARIZONA LN,HUNTSVILLE,TX,77320,3,2,1736,0.0
224990,508 QUAIL XING,HUNTSVILLE,TX,77320,3,2,1307,0.0
25000,156 BROOKHOLLOW DR,HUNTSVILLE,TX,77340,0,0,0,0.28
45000,53 WOOD RD,TRINITY,TX,75862,2,1,912,0.0
459900,1855 E LAKE RD,HUNTSVILLE,TX,77340,4,3,2396,0.0
277990,208 BARTON CREEK DR,HUNTSVILLE,TX,77340,4,2,2032,0.0
295400,3320 PINE GROVE DR,HUNTSVILLE,TX,77340,4,2,2143,0.0
8500,313 DAWNS EDGE,TRINITY,TX,75862,0,0,0,0.14
375000,334 POOL RD,RICHARDS,TX,77873,0,0,0,13.4
189000,14 N FORK LN,HUNTSVILLE,TX,77320,3,2,1664,0.0
195000,1-2--28 DEDICATION TRAIL,HUNTSVILLE,TX,77340,0,0,0,3.01
40000,23 WILDWOOD LAKE DR,HUNTSVILLE,TX,77340,0,0,0,0.3
375600,3706 SAGE ST,HUNTSVILLE,TX,77340,4,3,2043,0.0
249900,1609 13 1/2 ST,HUNTSVILLE,TX,77340,3,2,1413,0.0
369300,3706 YOUPON LANE,HUNTSVILLE,TX,77340,4,3,1800,0.0
69000,TBD N FORK LANE,HUNTSVILLE,TX,77320,0,0,0,1.7
278990,203 CROWN POINT DRIVE,HUNTSVILLE,TX,77320,4,3,2014,0.0
241890,405 DEL MONTE DR,HUNTSVILLE,TX,77320,4,2,1607,0.0
244000,107 BERNICE DR,HUNTSVILLE,TX,77320,3,3,1498,0.0
120000,TRACT 1 LARKSPUR LANE,HUNTSVILLE,TX,77358,0,0,0,1.62
237990,103 CROWN POINT DR,HUNTSVILLE,TX,77320,4,2,1607,0.0
215500,105 BERNICE DR,HUNTSVILLE,TX,77320,3,3,1296,0.0
244000,117 BERNICE DR,HUNTSVILLE,TX,77320,3,3,1498,0.0
366600,3705 YOUPON LANE,HUNTSVILLE,TX,77340,3,2,1841,0.0
390000,1460 RIVER OAKS DR,HUNTSVILLE,TX,77340,3,2,2263,0.0
419000,607 AUGUSTA DR,HUNTSVILLE,TX,77340,3,2,2540,0.0
270990,401 CROWN POINT DR,HUNTSVILLE,TX,77320,5,3,2180,0.0
219000,5980 FM 1374 RD,NEW WAVERLY,TX,77358,0,0,0,3.0
6500,0 WYNNE ROAD,TRINITY,TX,75862,0,0,0,0.17
120000,TRACT 2 LARKSPUR LANE,HUNTSVILLE,TX,77358,0,0,0,1.54
369500,18 LAKE VIEW MNR,HUNTSVILLE,TX,77340,3,3,2599,0.0
237990,212 BARTON CREEK DR,HUNTSVILLE,TX,77340,3,2,1263,0.0
27900,145 BROADMOOR DR,HUNTSVILLE,TX,77340,0,0,0,0.31
644000,17 EMERALD OAKS CT,HUNTSVILLE,TX,77320,3,2,2440,0.0
174900,10-22-87 GRANITE ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
4500,000 OAK TREE ROAD,HUNTSVILLE,TX,77320,0,0,0,0.16
4500,0 OAK TREE ROAD,HUNTSVILLE,TX,77320,0,0,0,0.16
249695,323 PECOS DR,HUNTSVILLE,TX,77340,3,2,1501,0.0
4500,00 OAK TREE ROAD,HUNTSVILLE,TX,77320,0,0,0,0.18
100000,61 WHISPERING PINES RD,NEW WAVERLY,TX,77358,0,0,0,2.0
267490,106 BOBCAT BEND,HUNTSVILLE,TX,77320,3,2,1523,0.0
159900,0 HWY 190,HUNTSVILLE,TX,77340,0,0,0,5.0
330000,6 PEACEFUL DR,HUNTSVILLE,TX,77340,3,2,2230,0.0
299000,TBD RED HILL ROAD,BEDIAS,TX,77831,0,0,0,22.41
310000,2028 E LAKE RD,HUNTSVILLE,TX,77340,4,2,1822,0.0
875000,86 CYPRESS BND,HUNTSVILLE,TX,77340,3,4,3359,0.0
470777,3003 PAUL KNOX ST,HUNTSVILLE,TX,77320,4,4,3049,0.0
220000,46 UTLEY RD,HUNTSVILLE,TX,77320,0,0,0,10.0
284990,507 BLACK BEAR DR,HUNTSVILLE,TX,77320,4,3,2039,0.0
254500,102 JORDY RD,HUNTSVILLE,TX,77320,3,2,1891,0.0
35000,155 WILDWOOD LAKE DR N,HUNTSVILLE,TX,77340,0,0,0,0.09
28000,10 N FOREST DR,HUNTSVILLE,TX,77340,0,0,0,0.15
139900,4B-18-18 RED HAWK ROAD,HUNTSVILLE,TX,77340,0,0,0,3.36
25500,4 CAROLYN ST,HUNTSVILLE,TX,77320,0,0,0,0.36
369000,1613 RIVER OAKS DR,HUNTSVILLE,TX,77340,4,3,2127,0.0
749900,130 OBANNON DR,HUNTSVILLE,TX,77320,0,0,0,30.0
249900,15-34-42 ALAMO DRIVE,HUNTSVILLE,TX,77340,0,0,0,2.25
65000,19 LAKE VIEW LN,HUNTSVILLE,TX,77340,0,0,0,0.08
280000,201 BARTON CREEK DR,HUNTSVILLE,TX,77340,4,2,1796,0.0
114900,14-37-6 DIPPING VAT ROAD,NEW WAVERLY,TX,77358,0,0,0,1.5
288900,106 LAUREL OAK DR,HUNTSVILLE,TX,77320,3,2,1620,0.0
299900,108 LAUREL OAK DR,HUNTSVILLE,TX,77320,3,2,1842,0.0
349999,9-30-53 WINDMILL ROAD,HUNTSVILLE,TX,77340,0,0,0,3.5
79900,14 GREY FEATHER ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
375000,1508 W LAKE SHORES CIRCLE,HUNTSVILLE,TX,77340,4,3,1861,0.0
375000,626 HILLCREST DR,HUNTSVILLE,TX,77340,3,3,2406,0.0
287900,194 EMERY OAK WAY,HUNTSVILLE,TX,77320,3,2,1448,0.0
1395000,181 DAHLIA RD,HUNTSVILLE,TX,77320,0,0,0,16.54
80000,TBD FELDSPAR LANE,HUNTSVILLE,TX,77340,0,0,0,1.0
127900,4A-6-95 RED HAWK ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
279900,104 LAUREL OAK DRIVE,HUNTSVILLE,TX,77320,3,2,1517,0.0
112000,0 DIPPING VAT ROAD,HUNTSVILLE,TX,77358,0,0,0,1.51
112000,00 DIPPING VAT ROAD,HUNTSVILLE,TX,77358,0,0,0,1.51
225000,11AC BIRDWELL RD,BEDIAS,TX,77831,0,0,0,11.02
251990,113 BERNICE DR,HUNTSVILLE,TX,77320,4,3,2014,0.0
310000,1612 DURHAM DR,HUNTSVILLE,TX,77340,3,2,1899,0.0
159900,9 DEDICATION TRL,HUNTSVILLE,TX,77340,0,0,0,2.12
59000,TBD HARMON CREEK DRIVE,HUNTSVILLE,TX,77320,0,0,0,0.38
369900,1304 AVENUE O,HUNTSVILLE,TX,77340,4,3,3128,0.0
59000,TBD CREEK POINT DRIVE,HUNTSVILLE,TX,77320,0,0,0,0.38
137141,TRACT 3 HANK BENGE ROAD,HUNTSVILLE,TX,77340,0,0,0,5.29
137141,TRACT 4 HANK BENGE ROAD,HUNTSVILLE,TX,77340,0,0,0,5.29
334900,1707 LAKESHORE CIR,HUNTSVILLE,TX,77340,3,3,2026,0.0
60000,901 RIVER OAKS DR,HUNTSVILLE,TX,77340,0,0,0,0.24
179877,TRACT 1 FM 405,HUNTSVILLE,TX,77340,0,0,0,6.54
192500,TRACT 2 FM 405,HUNTSVILLE,TX,77340,0,0,0,7.0
550000,12 ARROWHEAD DR,HUNTSVILLE,TX,77320,5,4,3070,0.0
775000,131 RETREAT RD,HUNTSVILLE,TX,77340,3,3,2974,0.0
1350000,63 A & B HARDING ST,HUNTSVILLE,TX,77340,0,0,0,27.18
299000,TBD RED HILL RD,BEDIAS,TX,77831,0,0,0,22.41
220000,33 & 34-30-8 BRAHMAN LANE,NEW WAVERLY,TX,77358,0,0,0,4.0
242270,322 PECOS DR,HUNTSVILLE,TX,77340,3,2,1415,0.0
325000,0 WAGON PASS DRIVE,NEW WAVERLY,TX,77358,0,0,0,6.25
9800,LOT 6 ATLANTA WAY,TRINITY,TX,75862,0,0,0,0.26
385000,15 AC FM 2620,BEDIAS,TX,77831,0,0,0,15.4
275000,1802 US HIGHWAY 190,HUNTSVILLE,TX,77340,0,0,0,4.5
1350000,63 A&B HARDING STREET,HUNTSVILLE,TX,77340,0,0,0,27.18
7500,31 A R KIRK,TRINITY,TX,75862,0,0,0,0.17
49900,11 W FOREST DR,HUNTSVILLE,TX,77340,0,0,0,0.17
2893000,2564 INTERSTATE 45 S,NEW WAVERLY,TX,77358,0,0,0,31.94
179900,1514 16TH ST,HUNTSVILLE,TX,77340,4,2,1362,0.0
675000,106A ROBERTS RD,HUNTSVILLE,TX,77320,0,0,0,10.48
349900,2536 ROBINSON WAY,HUNTSVILLE,TX,77340,4,2,2408,0.0
234990,408 DEL MONTE DRIVE,HUNTSVILLE,TX,77320,3,2,1429,0.0
228990,414 DEL MONTE DRIVE,HUNTSVILLE,TX,77320,3,2,1200,0.0
599900,4 HUNTERS CREEK DR,HUNTSVILLE,TX,77340,3,3,2348,0.0
226990,117 AVALON DRIVE,HUNTSVILLE,TX,77320,3,2,1200,0.0
299999,16 PINE BLVD,HUNTSVILLE,TX,77340,4,3,1970,0.0
745000,157 FM 247 RD,HUNTSVILLE,TX,77320,0,0,0,12.0
223758,000000000 REPUBLIC RIDGE RD,HUNTSVILLE,TX,77340,0,0,0,6.88
160000,LOT 65 TRANQUIL LANE,HUNTSVILLE,TX,77430,0,0,0,2.0
300000,0000 REPUBLIC RIDGE RD,HUNTSVILLE,TX,77340,0,0,0,10.0
288918,0 REPUBLIC RIDGE RD,HUNTSVILLE,TX,77340,0,0,0,9.46
300000,00000 REPUBLIC RIDGE RD,HUNTSVILLE,TX,77340,0,0,0,10.0
245118,000 REPUBLIC RIDGE RD,HUNTSVILLE,TX,77340,0,0,0,7.56
202002,00000000 REPUBLIC RIDGE RD,HUNTSVILLE,TX,77340,0,0,0,6.0
218042,0000000 REPUBLIC RIDGE RD,HUNTSVILLE,TX,77340,0,0,0,6.52
150000,LOT 64 SANCTUARY ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
445000,1711 25TH ST,HUNTSVILLE,TX,77340,4,4,3496,0.0
169999,LAKE FALLS ESTATES - SEC SEC 2 LOT 116 ACRES 3 9103,HUNTSVILLE,TX,77320,0,0,0,3.91
129900,4A-11-55 SUNDOG ROAD,HUNTSVILLE,TX,77340,0,0,0,3.0
820000,8381 STATE HIGHWAY 75 S,HUNTSVILLE,TX,77340,4,3,2691,0.0
800000,117 STUBBLEFIELD LAKE RD,NEW WAVERLY,TX,77340,0,0,0,10.89
114900,9-21-50 BIGHORN ROAD,NEW WAVERLY,TX,77358,0,0,0,2.0
189490,301 GRAY WOLF DR,HUNTSVILLE,TX,77320,2,1,924,0.0
84000,13 AND 15 N FOREST DRIVE,HUNTSVILLE,TX,77340,0,0,0,0.29
82000,130 ESSEX BLVD,HUNTSVILLE,TX,77320,0,0,0,2.01
110000,32 E LAKE RD,HUNTSVILLE,TX,77340,0,0,0,1.0
189900,23 GRAND VW,HUNTSVILLE,TX,77340,0,0,0,2.25
3000000,224 DUKE RD,BEDIAS,TX,77831,0,0,0,139.44
109900,7-25-62 HANDLER ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
128900,2-11-4 HEREFORD TRAIL,HUNTSVILLE,TX,77340,0,0,0,2.01
19500,00 PEBBLE BEACH LANE,HUNTSVILLE,TX,77340,0,0,0,0.07
190000,0 TEXAS GRAND RANCH ROAD,HUNTSVILLE,TX,77340,0,0,0,3.27
190000,5-24-20 RIM ROCK ROAD,HUNTSVILLE,TX,77340,0,0,0,3.2
525000,624 HILLCREST DR,HUNTSVILLE,TX,77340,3,4,4126,0.0
165000,5-24-19 RIM ROCK ROAD,HUNTSVILLE,TX,77340,0,0,0,2.25
820000,8381 STATE HIGHWAY 75 S,HUNTSVILLE,TX,77340,0,0,0,8.99
210000,1505 WIMBLEDON DR,HUNTSVILLE,TX,77340,3,3,1782,0.0
200000,TBD 1 ROBINSON CREEK ROAD,HUNTSVILLE,TX,77340,0,0,0,3.0
47000,34 DOGWOOD DR,HUNTSVILLE,TX,77340,0,0,0,0.42
145000,127 INSCRIPTION LN,HUNTSVILLE,TX,77340,0,0,0,2.0
375000,283 ROBINSON CREEK RD,HUNTSVILLE,TX,77340,0,0,0,3.5
135000,000 HEREFORD TRAIL,HUNTSVILLE,TX,77340,0,0,0,3.0
900000,TBD ANGUS RANCH RD ROAD,HUNTSVILLE,TX,77320,0,0,0,72.28
749500,37 CYPRESS GLENN,HUNTSVILLE,TX,77320,0,0,0,11.54
47000,34 DOGWOOD RD,HUNTSVILLE,TX,77320,0,0,0,0.42
479000,687 CLINE ST,HUNTSVILLE,TX,77340,2,1,1193,0.0
1406100,0 WALKER LOOP,HUNTSVILLE,TX,77340,0,0,0,129.0
300000,2192 US HIGHWAY 190,HUNTSVILLE,TX,77340,4,3,2520,0.0
184900,1-1-4 TEXAS GRAND ROAD,HUNTSVILLE,TX,77340,0,0,0,2.01
240490,315 PECOS DR,HUNTSVILLE,TX,77340,3,2,1415,0.0
1071775,1238 JONES RD,NEW WAVERLY,TX,77358,0,0,0,49.85
22000,54 HILLSBOROUGH DR,HUNTSVILLE,TX,77340,0,0,0,0.13
1406100,0 WALKER LOOP,HUNTSVILLE,TX,77340,0,0,0,129.0
275000,LOT 13 RIVERSIDE DRIVE,AQUILLA,TX,76622,0,0,0,4.03
275000,LOT 15 RIVERSIDE DRIVE,AQUILLA,TX,76622,0,0,0,3.02
100000,LOT 16 RIVERSIDE DRIVE,AQUILLA,TX,76622,0,0,0,1.69
250000,LOT 18 RIVERSIDE DRIVE,AQUILLA,TX,76622,0,0,0,1.88
250000,LOT 19 RIVERSIDE DRIVE,AQUILLA,TX,76622,0,0,0,1.22
250000,LOT 20 RIVERSIDE DRIVE,AQUILLA,TX,76622,0,0,0,1.31
436985,145 JIM HALL LN,NEW WAVERLY,TX,77358,3,2,2464,0.0
3500,1400 13TH ST,HUNTSVILLE,TX,77340,0,0,0,0.5
194990,204 GRAY WOLF DRIVE,HUNTSVILLE,TX,77320,2,1,1191,0.0
194990,208 GRAY WOLF DRIVE,HUNTSVILLE,TX,77320,1,1,927,0.0
264500,2011 E LAKE RD,HUNTSVILLE,TX,77340,3,2,2020,0.0
115000,154 WIRE ROAD LOOP,HUNTSVILLE,TX,77320,0,0,0,2.0
5900,TBD BONANZA DRIVE,TRINITY,TX,75862,0,0,0,0.17
330000,1507 GREEN BRIAR DR,HUNTSVILLE,TX,77340,3,3,2456,0.0
2265120,0 I-45 FRONTAGE ROAD,HUNTSVILLE,TX,77320,0,0,0,6.5
125000,335 EXPLORATION ROAD,NEW WAVERLY,TX,77358,0,0,0,1.0
420000,0 LOOP 19,HUNTSVILLE,TX,77320,0,0,0,7.64
159900,1 PINE OAK LN,HUNTSVILLE,TX,77340,2,1,780,0.0
154900,5-24-3 RIM ROCK ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
125000,4B-6-196 SINGLE SHOT COURT,HUNTSVILLE,TX,77340,0,0,0,2.22
133900,10-29-6 LONESTAR ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
259900,38 HILLSBOROUGH DR,HUNTSVILLE,TX,77340,3,2,1310,0.0
102900,319 EXPLORATION ROAD,NEW WAVERLY,TX,77358,0,0,0,1.0
960000,32 FM 1375 RD W,NEW WAVERLY,TX,77358,0,0,0,32.83
28900,TBD BAY HILL ROAD,HUNTSVILLE,TX,77320,0,0,0,0.22
149900,000 GRAND VIEW,HUNTSVILLE,TX,77340,0,0,0,2.02
925000,1532 SAM HOUSTON AVE,HUNTSVILLE,TX,77340,0,0,0,0.74
299000,2844 INTERSTATE 45 N,HUNTSVILLE,TX,77320,0,0,0,2.99
37000,52 FOREST CREEK DR,HUNTSVILLE,TX,77320,0,0,0,0.17
200000,LOT 17/BLOCK 1 TEXAS GRAND RD ROAD,HUNTSVILLE,TX,77340,0,0,0,2.01
2632500,65 VICK SPRING ROAD,NEW WAVERLY,TX,77358,0,0,0,117.0
2632500,65 VICKS SPRINGS ROAD,NEW WAVERLY,TX,77358,0,0,0,117.0
200000,192 INSCRIPTION LN,HUNTSVILLE,TX,77340,0,0,0,2.0
120000,14-37-40 SANDPIPER DRIVE,NEW WAVERLY,TX,77358,0,0,0,1.54
105900,15-34-59 FELDSPAR LANE,HUNTSVILLE,TX,77340,0,0,0,2.0
147000,1152 FM 247 RD,HUNTSVILLE,TX,77320,0,0,0,5.07
200000,TBD FALCON COURT,HUNTSVILLE,TX,77340,0,0,0,2.66
49900,00 POSSUM WALK LANE,NEW WAVERLY,TX,77358,0,0,0,1.23
49900,00 FORGOTTEN FOREST DRIVE,NEW WAVERLY,TX,77358,0,0,0,0.97
43997,0 BUCKEYE LANE,TRINITY,TX,75862,0,0,0,1.91
124900,TBD ROY WEBB ROAD,HUNTSVILLE,TX,77340,0,0,0,4.35
17500,166 PLANTATION RD,TRINITY,TX,75862,0,0,0,0.33
250000,850 W STATE HIGHWAY 150,NEW WAVERLY,TX,77358,0,0,0,7.02
1383750,0 FM 980,HUNTSVILLE,TX,77320,0,0,0,123.0
45000,120 TIMBER CREEK RD,NEW WAVERLY,TX,77358,0,0,0,1.9
977900,207 SUNDOG RD,HUNTSVILLE,TX,77340,3,3,3105,0.0
134900,14-6-314 STILLWATER ROAD,NEW WAVERLY,TX,77358,0,0,0,1.5
160000,2913 ANGIER RD,HUNTSVILLE,TX,77340,4,2,1558,0.0
1383750,0 FM 980,HUNTSVILLE,TX,77320,0,0,0,123.0
265710,318 PECOS DR,HUNTSVILLE,TX,77340,4,2,1665,0.0
299999,00 HWY 150,NEW WAVERLY,TX,77358,0,0,0,16.0
525000,29 WILLOW CRK,HUNTSVILLE,TX,77340,3,3,2028,0.0
325000,61 CHANDLER LN,HUNTSVILLE,TX,77320,0,0,0,16.73
204990,206 GRAY WOLF DRIVE,HUNTSVILLE,TX,77320,3,2,1367,0.0
32500,19 VICTORIA WAY,HUNTSVILLE,TX,77320,0,0,0,0.64
178990,306 GRAY WOLF DR,HUNTSVILLE,TX,77320,2,1,790,0.0
334900,3702 YOUPON LANE,HUNTSVILLE,TX,77340,3,2,1620,0.0
304900,110 LAUREL OAK DRIVE,HUNTSVILLE,TX,77320,4,2,2042,0.0
214990,302 GRAY WOLF DR,HUNTSVILLE,TX,77320,3,3,1423,0.0
157900,12-28-19 FLUORITE COURT,HUNTSVILLE,TX,77340,0,0,0,2.0
389500,630 HILLCREST DR,HUNTSVILLE,TX,77340,4,5,3045,0.0
135000,000 DIPPING VAT ROAD,HUNTSVILLE,TX,77340,0,0,0,1.5
149900,109 EMORY ST,TRINITY,TX,75862,0,0,0,2.34
669000,697 FM 1696 RD W,HUNTSVILLE,TX,77320,0,0,0,14.59
525000,29 WILLOW CRK,HUNTSVILLE,TX,77340,3,3,2028,0.0
179000,170 WINDMILL ROAD,NEW WAVERLY,TX,77358,0,0,0,2.0
1490000,2299 US HIGHWAY 190,HUNTSVILLE,TX,77340,3,2,2176,0.0
169900,2-6-64 STAGECOACH CIRCLE,HUNTSVILLE,TX,77340,0,0,0,4.1
124900,14-37-52 LARKSPUR LANE,NEW WAVERLY,TX,77358,0,0,0,2.0
39900,0 GOURD CREEK ROAD,HUNTSVILLE,TX,77340,0,0,0,1.8
225562,0 WALLACE ROAD,HUNTSVILLE,TX,77320,0,0,0,11.22
280625,0 WALLACE,HUNTSVILLE,TX,77320,0,0,0,11.22
129000,TBD AZURITE ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
185000,105 LAKE VIEW DR,HUNTSVILLE,TX,77320,0,0,0,1.61
520000,10 LAZY BEND DR,HUNTSVILLE,TX,77320,3,3,2004,0.0
191900,158 GRANITE RD,HUNTSVILLE,TX,77340,0,0,0,2.0
330000,2208 AZALEA CIR,HUNTSVILLE,TX,77340,3,2,2256,0.0
103900,11-24-100 SANCTUARY ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
31500,13 SUNNY HILL DR,HUNTSVILLE,TX,77340,0,0,0,0.18
177900,1-1-11 TEXAS GRAND ROAD,HUNTSVILLE,TX,77340,0,0,0,2.01
325000,203 HOKE 2 RD,BEDIAS,TX,77831,0,0,0,20.44
560000,2015 AZALEA CIR,HUNTSVILLE,TX,77340,4,4,3404,0.0
120000,TBD 5-10 NOAH DRIVE,HUNTSVILLE,TX,77320,0,0,0,1.42
550000,0 FM 405,RIVERSIDE,TX,77367,0,0,0,62.32
75000,1040 9TH ST,HUNTSVILLE,TX,77320,0,0,0,0.11
250000,823 WOOD FARM RD,HUNTSVILLE,TX,77320,0,0,0,6.0
75000,1038 9TH ST,HUNTSVILLE,TX,77320,0,0,0,0.11
70000,104 GAZEBO ST,HUNTSVILLE,TX,77340,0,0,0,1.0
325000,209 HOKE 2 RD,BEDIAS,TX,77831,0,0,0,20.42
2595000,124 SANDY CREEK NURSERY RD,HUNTSVILLE,TX,77340,0,0,0,173.25
375000,2 TRACT FM 2628 ROAD,HUNTSVILLE,TX,77320,0,0,0,17.0
7500000,355 PAUL DIXON RD,HUNTSVILLE,TX,77320,3,4,4581,0.0
314500,3 TRACT FM 2628 ROAD,HUNTSVILLE,TX,77320,0,0,0,17.0
314500,1 TRACT FM 2628 ROAD,HUNTSVILLE,TX,77320,0,0,0,17.0
65000,0 WOOD FOREST DRIVE,NEW WAVERLY,TX,77358,0,0,0,0.93
11500,346 DAWNS EDGE,TRINITY,TX,75862,0,0,0,0.1
90000,16-30-6 DIPPING VAT ROAD,HUNTSVILLE,TX,77340,0,0,0,1.53
11500,35 WESTLAKE RD,TRINITY,TX,75862,0,0,0,0.1
11500,51 WESTLAKE RD,TRINITY,TX,75862,0,0,0,0.1
11500,370 DAWNS EDGE,TRINITY,TX,75862,0,0,0,0.1
310000,1612 DURHAM DR,HUNTSVILLE,TX,77340,3,2,1899,0.0
4500000,TBD HIGHWAY 150,NEW WAVERLY,TX,77358,0,0,0,248.55
399000,TBD WHISPERING PINES ROAD,NEW WAVERLY,TX,77358,0,0,0,10.5
22000,63 N FOREST DR,HUNTSVILLE,TX,77340,0,0,0,0.13
200000,1805 HIGHWAY 30 E,HUNTSVILLE,TX,77320,3,2,1908,0.0
3649280,114 JIM HALL LN,CONROE,TX,77358,0,0,0,114.04
695250,2940 OLD HOUSTON RD,HUNTSVILLE,TX,77340,0,0,0,4.91
2490000,22 MOUNT ZION RD,NEW WAVERLY,TX,77358,4,4,3400,0.0
69000,001 JIM HALL LN LANE,NEW WAVERLY,TX,77358,0,0,0,1.03
129000,7 LOOKOUT RDG,HUNTSVILLE,TX,77340,0,0,0,0.09
44000,15 OAKWOOD DR,HUNTSVILLE,TX,77320,0,0,0,0.4
350000,LOT 1 MILLS LANE,RICHARDS,TX,77873,0,0,0,23.78
24900,125 WILDWOOD LAKE DR N,HUNTSVILLE,TX,77340,0,0,0,0.11
240000,TBD SCALES RANCH ROAD,BEDIAS,TX,77831,0,0,0,15.12
120000,LOT 57 BIGHORN ROAD,NEW WAVERLY,TX,77358,0,0,0,2.0
98000,LOT 56 BIGHORN ROAD,NEW WAVERLY,TX,77358,0,0,0,1.6
7500000,355 PAUL DIXON RD,HUNTSVILLE,TX,77320,0,0,0,608.63
1800,1368 FISH HATCHERY RD,HUNTSVILLE,TX,77320,4,3,2040,0.0
499000,40 MARTHA LN,HUNTSVILLE,TX,77320,3,3,1608,0.0
5500000,3072 STATE HIGHWAY 75 N,HUNTSVILLE,TX,77320,0,0,0,66.7
49900,900 OLD MADISONVILLE RD,HUNTSVILLE,TX,77320,0,0,0,0.12
165600,2-3 TBD DAHLIA,HUNTSVILLE,TX,77342,0,0,0,2.07
399900,TBD HWY 75 N,HUNTSVILLE,TX,77320,0,0,0,24.7
4312440,730 I-45 FRONTAGE,HUNTSVILLE,TX,77340,0,0,0,11.0
4312440,0 I-45 FRONTAGE ROAD,HUNTSVILLE,TX,77340,0,0,0,11.0
127900,8-30-28 BRAHMAN LANE,NEW WAVERLY,TX,77358,0,0,0,1.75
135000,TBD LAKEWAY DRIVE,TRINITY,TX,75862,0,0,0,0.2
50000,126 KINGS POINT RD,OTHER,TX,75862,0,0,0,0.43
925000,1532 SAM HOUSTON AVE,HUNTSVILLE,TX,77340,0,0,0,0.74
399000,00 FM 1097,NEW WAVERLY,TX,77358,0,0,0,11.0
130000,190-6-4A BRANDING IRON ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
114900,1-4-37 EXPLORATION ROAD,NEW WAVERLY,TX,77358,0,0,0,1.0
435000,541 OLD PHELPS RD,HUNTSVILLE,TX,77340,0,0,0,2.52
198500,00 HEREFORD TRAIL,HUNTSVILLE,TX,77340,0,0,0,2.8
936707,0 FOREST SERVICE ROAD 213,HUNTSVILLE,TX,77340,0,0,0,52.33
179000,000 TEXAS GRAND ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
160000,00 TEXAS GRAND ROAD,HUNTSVILLE,TX,77340,0,0,0,2.01
165000,00 GRAND VIEW,HUNTSVILLE,TX,77340,0,0,0,2.51
165000,0 GRAND VIEW,HUNTSVILLE,TX,77340,0,0,0,2.33
165000,180 REMINGTON RD,HUNTSVILLE,TX,77340,0,0,0,2.3
1034800,0 FOREST SERVICE ROAD 213,HUNTSVILLE,TX,77340,0,0,0,52.33
20000,810 OVERBROOK DR,HUNTSVILLE,TX,77340,0,0,0,0.24
306728,0 FM 2989,MIDWAY,TX,75852,0,0,0,23.15
32000,16 SUNNY HILL DR,HUNTSVILLE,TX,77340,0,0,0,0.14
274000,1221 14TH ST,HUNTSVILLE,TX,77340,0,0,0,0.46
160000,8 PARK LN,HUNTSVILLE,TX,77320,3,2,1120,0.0
173000,901 HICKORY ST,HUNTSVILLE,TX,77320,3,2,1238,0.0
295367,114 BOBCAT BEND,HUNTSVILLE,TX,77320,3,3,2052,0.0
675000,347 ROSENWALL RD,HUNTSVILLE,TX,77320,0,0,0,11.88
285000,228 GENEVA RD,HUNTSVILLE,TX,77320,3,2,640,0.0
89999,5-21-6 DIPPING VAT ROAD,NEW WAVERLY,TX,77358,0,0,0,1.5
200000,TBD HWY 19,HUNTSVILLE,TX,77320,0,0,0,5.81
1100000,881 INTERSTATE 45 S,HUNTSVILLE,TX,77340,0,0,0,15.7
150000,2954 STATE HIGHWAY 19,HUNTSVILLE,TX,77320,0,0,0,1.0
200000,TBD PRESTON ROAD,RICHARDS,TX,77873,0,0,0,6.22
4500000,43 POOL RD,RICHARDS,TX,77873,0,0,0,100.51
195000,3B-1-57 SADDLE RIDGE,HUNTSVILLE,TX,77340,0,0,0,2.31
210000,25 PINE NEEDLE DR,HUNTSVILLE,TX,77340,3,2,2260,0.0
157000,16 CREEK PT,HUNTSVILLE,TX,77320,4,2,1384,0.0
599000,1106 AVENUE O,HUNTSVILLE,TX,77340,3,4,3828,0.0
267000,61 MUTT YOUNG RD,HUNTSVILLE,TX,77320,0,0,0,13.75
250000,15-35-13 SANDSTONE LANE,HUNTSVILLE,TX,77340,0,0,0,3.0
199900,2017 AVENUE N,HUNTSVILLE,TX,77340,4,4,1950,0.0
53999,72 CHARLOTTE ST,HUNTSVILLE,TX,77320,0,0,0,0.67
30000,14 N FOREST DR,HUNTSVILLE,TX,77340,0,0,0,0.19
980000,7045 STATE HIGHWAY 75 S,HUNTSVILLE,TX,77340,0,0,0,28.0
49500,TBD DALE LANE,HUNTSVILLE,TX,77320,0,0,0,0.36
154900,10-22-16 LONESTAR ROAD,HUNTSVILLE,TX,77340,0,0,0,2.0
110000,0 DIPPING VAT RD,HUNTSVILLE,TX,77340,0,0,0,1.5
27900,13 FIREWOOD RD,HUNTSVILLE,TX,77340,0,0,0,0.15
